ano;uf;cod_ibge;municipio;esp_vida;tx_analf_15m;pop;rdpc
1991;25;2513000;SALGADINHO;55,44;59,27;2710;52,1
1991;25;2513109;SALGADO DE SÃO FÉLIX;56,8;57,24;12477;88,42
1991;25;2513158;SANTA CECÍLIA;55,7;65,56;7793;91
1991;25;2513208;SANTA CRUZ;62,85;44,85;7097;81,29
1991;25;2513307;SANTA HELENA;61,76;45,32;5664;118,34
1991;25;2513356;SANTA INÊS;59,19;61,93;4262;76,57
1991;25;2513406;SANTA LUZIA;60,16;35,81;12929;163,44
1991;25;2513505;SANTANA DE MANGUEIRA;59,19;67,34;6262;73,5
1991;25;2513604;SANTANA DOS GARROTES;59,78;53,32;8043;63
1991;25;2513653;SANTARÉM;56,63;56,76;3052;54,23
1991;25;2513703;SANTA RITA;60,95;40,04;91204;154,93
1991;25;2513802;SANTA TERESINHA;60,16;55,04;5119;63,59
1991;25;2513851;SANTO ANDRÉ;57,18;41,26;3016;89,56
1991;25;2513901;SÃO BENTO;62,88;52,89;21484;163,16
1991;25;2513927;SÃO BENTINHO;58,67;51,93;3972;68,34
1991;25;2513943;SÃO DOMINGOS DO CARIRI;62,88;41,66;1921;91,21
1991;25;2513968;SÃO DOMINGOS;54,51;62,69;2706;77,99
1991;25;2513984;SÃO FRANCISCO;58,34;49,9;3749;61,28
1991;25;2514008;SÃO JOÃO DO CARIRI;59,34;33,71;3593;134,92
1991;25;2514107;SÃO JOÃO DO TIGRE;55,5;56,49;4578;64,12
1991;25;2514206;SÃO JOSÉ DA LAGOA TAPADA;58,07;63,78;6994;71,32
1991;25;2514305;SÃO JOSÉ DE CAIANA;59,19;59,2;4724;49,18
1991;25;2514404;SÃO JOSÉ DE ESPINHARAS;58,6;53,51;6151;69,61
1991;25;2514453;SÃO JOSÉ DOS RAMOS;55,01;66,73;4564;92,49
1991;25;2514503;SÃO JOSÉ DE PIRANHAS;60,87;47,44;17511;93,23
1991;25;2514552;SÃO JOSÉ DE PRINCESA;56,17;51,15;5816;80,06
1991;25;2514602;SÃO JOSÉ DO BONFIM;52,42;45,05;2365;69,66
1991;25;2514651;SÃO JOSÉ DO BREJO DO CRUZ;60,98;61,55;1732;105,51
1991;25;2514701;SÃO JOSÉ DO SABUGI;60,16;39,08;3978;99,59
1991;25;2514800;SÃO JOSÉ DOS CORDEIROS;61,08;44,34;4382;70,52
1991;25;2514909;SÃO MAMEDE;60,16;38,46;8348;107,04
1991;25;2515005;SÃO MIGUEL DE TAIPU;53,6;65,16;5920;91,78
1991;25;2515104;SÃO SEBASTIÃO DE LAGOA DE ROÇA;57,52;50,35;8766;106,42
1991;25;2515203;SÃO SEBASTIÃO DO UMBUZEIRO;56,02;51,37;2650;116,84
1991;25;2515302;SAPÉ;53,46;54,54;47144;121,05
1991;25;2515401;SERIDÓ;53,41;46,39;7870;70,68
1991;25;2515500;SERRA BRANCA;59,07;35,97;11701;134,72
1991;25;2515609;SERRA DA RAIZ;57,18;52,62;3698;90,21
1991;25;2515708;SERRA GRANDE;59,19;53,53;2594;68,91
1991;25;2515807;SERRA REDONDA;58,67;56,7;7274;93,49
1991;25;2515906;SERRARIA;56,02;60,23;7323;89,01
1991;25;2515930;SERTÃOZINHO;61,08;49,67;2901;86,13
1991;25;2515971;SOBRADO;55,01;62,34;7488;98,84
1991;25;2516003;SOLÂNEA;59,09;54,46;25771;141,55
1991;25;2516102;SOLEDADE;60,18;40,55;11169;130,73
1991;25;2516151;SOSSÊGO;55,01;55,38;2780;78,3
1991;25;2516201;SOUSA;59,83;40,37;61620;170,13
1991;25;2516300;SUMÉ;63,79;41,61;15227;129,47
1991;25;2516409;TACIMA;56,1;62,87;10404;92,37
1991;25;2516508;TAPEROÁ;54,85;45,79;14762;84,38
1991;25;2516607;TAVARES;59,13;54,48;14309;88,67
1991;25;2516706;TEIXEIRA;55,64;42,72;12609;103,25
1991;25;2516755;TENÓRIO;57,24;52,35;2544;85,91
1991;25;2516805;TRIUNFO;57,23;48,18;8878;77,11
1991;25;2516904;UIRAÚNA;63,12;43,33;14003;124,29
1991;25;2517001;UMBUZEIRO;55,7;59,12;9546;102,35
1991;25;2517100;VÁRZEA;60,16;24,54;2187;94,93
1991;25;2517209;VIEIRÓPOLIS;55,44;59,5;3198;57,56
1991;25;2517407;ZABELÊ;53,67;53,03;1782;124,97
1991;26;2600054;ABREU E LIMA;64,31;21,29;76739;213,32
1991;26;2600104;AFOGADOS DA INGAZEIRA;64,31;38,3;29256;152,5
1991;26;2600203;AFRÂNIO;63,4;53,89;13260;97,02
1991;26;2600302;AGRESTINA;57,84;57,76;17844;156,31
1991;26;2600401;ÁGUA PRETA;58,43;55,44;25186;118,92
1991;26;2600500;ÁGUAS BELAS;55,2;65,11;38269;107,49
1991;26;2600609;ALAGOINHA;57,39;42,43;11018;138,16
1991;26;2600708;ALIANÇA;58,31;49,13;37280;112,74
1991;26;2600807;ALTINHO;57,22;58,81;23023;129,31
1991;26;2600906;AMARAJI;60,24;57,12;18861;118,2
1991;26;2601003;ANGELIM;59,09;53,52;8716;111,48
1991;26;2601052;ARAÇOIABA;63,4;58,51;10718;94,46
1991;26;2601102;ARARIPINA;59,84;46,37;60081;132,97
1991;26;2601201;ARCOVERDE;63,91;32,13;55360;249,57
1991;26;2601300;BARRA DE GUABIRABA;55,49;57,57;10505;126,28
1991;26;2601409;BARREIROS;61,56;39,9;40148;206,61
1991;26;2601508;BELÉM DE MARIA;57,49;54,51;12043;104,01
1991;26;2601607;BELÉM DO SÃO FRANCISCO;63,91;44,83;22719;155,3
1991;26;2601706;BELO JARDIM;60,22;47,25;60468;169,6
1991;26;2601805;BETÂNIA;57,61;51,98;11226;78,9
1991;26;2601904;BEZERROS;56,22;50,48;51870;162,13
1991;26;2602001;BODOCÓ;57,74;51,28;28434;109
1991;26;2602100;BOM CONSELHO;54,1;55,02;40983;139,56
1991;26;2602209;BOM JARDIM;61,84;53,9;36732;121,55
1991;26;2602308;BONITO;56,66;56,68;34088;138,42
1991;26;2602407;BREJÃO;54;55,63;8643;93,97
1991;26;2602506;BREJINHO;56,21;49,75;7393;72,09
1991;26;2602605;BREJO DA MADRE DE DEUS;57,84;56,75;31118;160,64
1991;26;2602704;BUENOS AIRES;58,24;49,33;12451;100,33
1991;26;2602803;BUÍQUE;61,01;63,36;38051;103,34
1991;26;2602902;CABO DE SANTO AGOSTINHO;63,53;29,13;129239;196,33
1991;26;2603009;CABROBÓ;64,1;45,75;23770;171,46
1991;26;2603108;CACHOEIRINHA;59,85;52,92;15700;211,73
1991;26;2603207;CAETÉS;53,72;61,29;20604;108,54
1991;26;2603306;CALÇADO;56,82;54,71;9324;99,08
1991;26;2603405;CALUMBI;58,39;49,91;5378;89,53
1991;26;2603454;CAMARAGIBE;66,75;22,54;100975;222,34
1991;26;2603504;CAMOCIM DE SÃO FÉLIX;57,84;54,19;13747;225,11
1991;26;2603603;CAMUTANGA;62,74;45,88;7449;135,39
1991;26;2603702;CANHOTINHO;54,51;59,89;24373;124,65
1991;26;2603801;CAPOEIRAS;56,4;55,93;19534;118,22
1991;26;2603900;CARNAÍBA;56,84;51,25;18478;106,65
1991;26;2603926;CARNAUBEIRA DA PENHA;58,18;55,29;10914;72,56
1991;26;2604007;CARPINA;63,08;34,18;54599;217,39
1991;26;2604106;CARUARU;65,34;31,63;210697;312,46
1991;26;2604155;CASINHAS;58,29;54;15104;107,98
1991;26;2604205;CATENDE;59,35;46,42;31008;144,08
1991;26;2604304;CEDRO;62,74;42,27;8966;88,81
1991;26;2604403;CHÃ DE ALEGRIA;59,81;49,91;10866;104,82
1991;26;2604502;CHÃ GRANDE;61,45;57,12;15415;161,9
1991;26;2604601;CONDADO;58,24;45,5;18312;162,32
1991;26;2604700;CORRENTES;54,51;56,54;15772;123,39
1991;26;2604809;CORTÊS;53,72;53,69;12269;111,53
1991;26;2604908;CUMARU;58,74;56,5;17868;130
1991;26;2605004;CUPIRA;57,84;55,59;20688;154,05
1991;26;2605103;CUSTÓDIA;61,56;47,24;28699;122,12
1991;26;2605152;DORMENTES;56,22;49,12;12880;83,3
1991;26;2605202;ESCADA;59,35;41,88;55220;130,14
1991;26;2605301;EXU;58,79;52,3;31831;103
1991;26;2605400;FEIRA NOVA;58,03;50,96;18443;117,85
1991;26;2605459;FERNANDO DE NORONHA;70,65;11,65;1288;456,55
1991;26;2605509;FERREIROS;58,24;48,88;10888;133,34
1991;26;2605608;FLORES;60,16;52,42;23200;87,6
1991;26;2605707;FLORESTA;64,1;34,72;21175;175,47
1991;26;2605806;FREI MIGUELINHO;58,31;52,81;14099;116,95
1991;26;2605905;GAMELEIRA;56,83;52,76;19534;133,17
1991;26;2606002;GARANHUNS;64,31;33,4;102106;276,37
1991;26;2606101;GLÓRIA DO GOITÁ;61,45;53,64;26732;122,33
1991;26;2606200;GOIANA;62,9;35,68;63973;170,58
1991;26;2606309;GRANITO;61,47;46,92;5943;83,51
1991;26;2606408;GRAVATÁ;60,22;44,33;61290;203,19
1991;26;2606507;IATI;56,03;68,32;19748;89,51
1991;26;2606606;IBIMIRIM;57,61;55,8;28382;120,3
1991;26;2606705;IBIRAJUBA;56,34;56,88;7526;102,5
1991;26;2606804;IGARASSU;64,31;32,89;68240;171,17
1991;26;2606903;IGUARACI;56,56;47,22;11178;114,72
1991;26;2607000;INAJÁ;57,61;58,38;10598;108,4
1991;26;2607109;INGAZEIRA;58,68;44,75;4404;83,54
1991;26;2607208;IPOJUCA;60,82;47,09;45258;123,97
1991;26;2607307;IPUBI;59,84;63,35;21195;116,18
1991;26;2607406;ITACURUBA;63,46;42,03;3203;259,27
1991;26;2607505;ITAÍBA;55,2;69,41;27094;98,85
1991;26;2607604;ILHA DE ITAMARACÁ;65,34;31;10008;234,04
1991;26;2607653;ITAMBÉ;55,05;56,1;34092;121,48
1991;26;2607703;ITAPETIM;57,68;43,77;15634;84,55
1991;26;2607752;ITAPISSUMA;64,1;38,34;16367;135,31
1991;26;2607802;ITAQUITINGA;55,84;48,19;13953;114,45
1991;26;2607901;JABOATÃO DOS GUARARAPES;67,17;19,1;468392;359,97
1991;26;2607950;JAQUEIRA;56,83;58,85;10493;123,36
1991;26;2608008;JATAÚBA;56,4;57,76;13621;144,96
1991;26;2608057;JATOBÁ;62,78;35,97;14260;203,49
1991;26;2608107;JOÃO ALFREDO;63,46;60,09;27385;148,45
1991;26;2608206;JOAQUIM NABUCO;57,49;51,29;15634;111,08
1991;26;2608255;JUCATI;53,72;54,03;8935;95,58
1991;26;2608305;JUPI;56,82;51,34;11349;101,87
1991;26;2608404;JUREMA;51,61;62,66;12635;87,53
1991;26;2608453;LAGOA DO CARRO;57,47;47,23;11506;118,26
1991;26;2608503;LAGOA DE ITAENGA;59,6;53,16;16508;115,87
1991;26;2608602;LAGOA DO OURO;54,78;59,95;11360;100,68
1991;26;2608701;LAGOA DOS GATOS;55,49;67,34;17719;103,45
1991;26;2608750;LAGOA GRANDE;56,22;48,03;14755;146,04
1991;26;2608800;LAJEDO;58,96;46,71;29056;184,67
1991;26;2608909;LIMOEIRO;61,45;36,18;53989;177,77
1991;26;2609006;MACAPARANA;55,84;50,45;20775;126,08
1991;26;2609105;MACHADOS;56,45;53,85;9561;104,12
1991;26;2609154;MANARI;51,47;77,8;11744;84,28
1991;26;2609204;MARAIAL;59,84;64,04;10935;121,09
1991;26;2609303;MIRANDIBA;62,74;44,3;12750;100,62
1991;26;2609402;MORENO;64,31;33,51;42456;170,26
1991;26;2609501;NAZARÉ DA MATA;63,08;36,64;26277;202,36
1991;26;2609600;OLINDA;66,75;14,48;335320;431,89
1991;26;2609709;OROBÓ;61,27;51,65;20215;117,36
1991;26;2609808;OROCÓ;63,4;49,13;10689;147,39
1991;26;2609907;OURICURI;57,74;52,44;52012;123,39
1991;26;2610004;PALMARES;59,35;42,76;58260;186,81
1991;26;2610103;PALMEIRINA;56,82;53;8271;108,11
1991;26;2610202;PANELAS;57,84;66,61;27478;112,38
1991;26;2610301;PARANATAMA;53,72;61,31;11348;120,49
1991;26;2610400;PARNAMIRIM;63,4;45,42;17447;107,62
1991;26;2610509;PASSIRA;59,97;53,51;29127;110,24
1991;26;2610608;PAUDALHO;62,86;42,8;39333;146,19
1991;26;2610707;PAULISTA;68,65;13,56;211495;366,11
1991;26;2610806;PEDRA;57,14;54,69;19467;137,96
1991;26;2610905;PESQUEIRA;56,22;43,27;57412;183,75
1991;26;2611002;PETROLÂNDIA;62,78;32,14;18363;186,87
1991;26;2611101;PETROLINA;65,57;25,46;159984;291,15
1991;26;2611200;POÇÃO;54,75;54,93;10357;134,36
1991;26;2611309;POMBOS;60,54;53,65;21192;149,66
1991;26;2611408;PRIMAVERA;57,22;51,99;11614;107,42
1991;26;2611507;QUIPAPÁ;56,83;62,99;21048;116,74
1991;26;2611533;QUIXABA;58,39;52,54;7437;89,06
1991;26;2611606;RECIFE;65,57;14,96;1287109;594,62
1991;26;2611705;RIACHO DAS ALMAS;56,85;58,24;17631;143,36
1991;26;2611804;RIBEIRÃO;63,46;45,45;40860;158,85
1991;26;2611903;RIO FORMOSO;59,76;48,67;20096;110,48
1991;26;2612000;SAIRÉ;57,84;54,83;11056;116,17
1991;26;2612109;SALGADINHO;57,31;54,79;5909;91,27
1991;26;2612208;SALGUEIRO;62,78;35,43;47638;212,05
1991;26;2612307;SALOÁ;56,83;56,95;14113;174,5
1991;26;2612406;SANHARÓ;56,77;48,49;14762;175
1991;26;2612455;SANTA CRUZ;61,05;62,66;10310;59,31
1991;26;2612471;SANTA CRUZ DA BAIXA VERDE;60,16;44,19;11675;92,16
1991;26;2612505;SANTA CRUZ DO CAPIBARIBE;65,34;35,55;37917;328,11
1991;26;2612554;SANTA FILOMENA;61,45;59,25;10848;39,45
1991;26;2612604;SANTA MARIA DA BOA VISTA;61,84;44,08;26819;193,11
1991;26;2612703;SANTA MARIA DO CAMBUCÁ;54,57;56,71;11378;97,01
1991;26;2612802;SANTA TEREZINHA;55,46;45,93;9599;100,92
1991;26;2612901;SÃO BENEDITO DO SUL;52,66;68,87;9925;96,18
1991;26;2613008;SÃO BENTO DO UNA;58,31;53,77;41839;176,89
1991;26;2613107;SÃO CAITANO;55,44;59,45;30662;137,46
1991;26;2613206;SÃO JOÃO;54,78;56,03;18850;113,73
1991;26;2613305;SÃO JOAQUIM DO MONTE;56,66;59,79;17249;123,27
1991;26;2613404;SÃO JOSÉ DA COROA GRANDE;56,64;50,12;11479;123
1991;26;2613503;SÃO JOSÉ DO BELMONTE;62,68;50,3;30887;96,41
1991;26;2613602;SÃO JOSÉ DO EGITO;64,31;38,38;29159;169,33
1991;26;2613701;SÃO LOURENÇO DA MATA;63,85;32,12;83097;181,31
1991;26;2613800;SÃO VICENTE FERRER;56,9;52,19;14065;134,95
1991;26;2613909;SERRA TALHADA;64,31;42,7;71857;182,02
1991;26;2614006;SERRITA;61,84;52,01;19190;92,6
1991;26;2614105;SERTÂNIA;63,91;44,72;31388;136,67
1991;26;2614204;SIRINHAÉM;59,76;50,7;32927;99,37
1991;26;2614303;MOREILÂNDIA;61,61;51,33;11861;66,13
1991;26;2614402;SOLIDÃO;58,39;48,53;5776;50,93
1991;26;2614501;SURUBIM;58,09;43,01;45083;183,66
1991;26;2614600;TABIRA;57,68;40,34;22623;147,69
1991;26;2614709;TACAIMBÓ;57,39;64,52;11571;112,42
1991;26;2614808;TACARATU;58,18;45,51;17212;123,85
1991;26;2614857;TAMANDARÉ;58,56;51,15;14081;106,72
1991;26;2615003;TAQUARITINGA DO NORTE;63,08;39,56;17053;214,31
1991;26;2615102;TEREZINHA;59,01;64;6771;88,08
1991;26;2615201;TERRA NOVA;62,74;40,29;6822;158,3
1991;26;2615300;TIMBAÚBA;57,6;40,19;56818;174
1991;26;2615409;TORITAMA;65,51;39,34;14804;339,33
1991;26;2615508;TRACUNHAÉM;63,4;47,66;11858;114,3
1991;26;2615607;TRINDADE;59,84;49,31;18595;138
1991;26;2615706;TRIUNFO;65,51;34,88;15733;145
1991;26;2615805;TUPANATINGA;56,68;67,69;19114;80,2
1991;26;2615904;TUPARETAMA;59,81;40,47;6333;145,83
1991;26;2616001;VENTUROSA;61,01;47,54;11957;135,61
1991;26;2616100;VERDEJANTE;63,91;49,04;8080;99,19
1991;26;2616183;VERTENTE DO LÉRIO;55,9;60,06;7201;101,26
1991;26;2616209;VERTENTES;59,35;49,23;14228;131,6
1991;26;2616308;VICÊNCIA;61,08;48,07;27780;121,65
1991;26;2616407;VITÓRIA DE SANTO ANTÃO;60,1;38,16;102550;200,25
1991;26;2616506;XEXÉU;54,22;59,08;10768;94,62
1991;27;2700102;ÁGUA BRANCA;59,55;53,11;18296;78,7
1991;27;2700201;ANADIA;57,19;59,4;16300;118,12
1991;27;2700300;ARAPIRACA;56,48;42,04;164353;219,56
1991;27;2700409;ATALAIA;62,91;64,49;38399;118,92
1991;27;2700508;BARRA DE SANTO ANTÔNIO;58,12;53,8;7218;95,27
1991;27;2700607;BARRA DE SÃO MIGUEL;58,12;55,2;4815;154,82
1991;27;2700706;BATALHA;53,86;56,01;12888;147,26
1991;27;2700805;BELÉM;59,04;57,06;5914;126,56
1991;27;2700904;BELO MONTE;54,7;57,7;7341;81,56
1991;27;2701001;BOCA DA MATA;59,55;51,97;22060;131,36
1991;27;2701100;BRANQUINHA;54,77;75,17;8270;79,46
1991;27;2701209;CACIMBINHAS;56,63;64,46;11378;131,92
1991;27;2701308;CAJUEIRO;54,4;61,6;18439;115,66
1991;27;2701357;CAMPESTRE;56;50,43;8252;117,67
1991;27;2701407;CAMPO ALEGRE;59,55;53,06;34460;140,4
1991;27;2701506;CAMPO GRANDE;55,93;67,22;8852;73,75
1991;27;2701605;CANAPI;53,04;67;18548;90,55
1991;27;2701704;CAPELA;58,12;62,93;18721;108,3
1991;27;2701803;CARNEIROS;52,42;45,03;5687;102,67
1991;27;2701902;CHÃ PRETA;57,19;60,32;6901;99,58
1991;27;2702009;COITÉ DO NÓIA;55,93;61,55;9773;107,71
1991;27;2702108;COLÔNIA LEOPOLDINA;56;58,15;16419;98,44
1991;27;2702207;COQUEIRO SECO;59,55;44,37;4754;163,51
1991;27;2702306;CORURIPE;59,55;50,95;45840;155,81
1991;27;2702355;CRAÍBAS;55,93;70,09;16998;97,79
1991;27;2702405;DELMIRO GOUVEIA;57,19;39,34;40228;143,2
1991;27;2702504;DOIS RIACHOS;55,52;63,01;9939;98,28
1991;27;2702553;ESTRELA DE ALAGOAS;57,92;65,54;15315;92,68
1991;27;2702603;FEIRA GRANDE;54,25;61,42;18328;98,17
1991;27;2702702;FELIZ DESERTO;58,54;53,56;3438;115,58
1991;27;2702801;FLEXEIRAS;54,4;60,5;12078;99,04
1991;27;2702900;GIRAU DO PONCIANO;55,93;66,58;29424;99,28
1991;27;2703007;IBATEGUARA;56,64;62,14;15359;94,49
1991;27;2703106;IGACI;55,74;63,3;25864;90,71
1991;27;2703205;IGREJA NOVA;58,54;69,12;19775;90,97
1991;27;2703304;INHAPI;53,04;69,97;14780;76,86
1991;27;2703403;JACARÉ DOS HOMENS;55,93;53,87;5167;122,99
1991;27;2703502;JACUÍPE;58,12;69,3;7425;121,11
1991;27;2703601;JAPARATINGA;62,6;51,51;7025;121,44
1991;27;2703700;JARAMATAIA;54,25;69,59;4365;85,43
1991;27;2703759;JEQUIÁ DA PRAIA;57,19;55,82;15301;117,17
1991;27;2703809;JOAQUIM GOMES;57,86;68,37;22759;95,55
1991;27;2703908;JUNDIÁ;54,97;56,83;6641;133,86
1991;27;2704005;JUNQUEIRO;58,12;55,31;22799;115,22
1991;27;2704104;LAGOA DA CANOA;55,93;65,49;15851;100,05
1991;27;2704203;LIMOEIRO DE ANADIA;55,93;63,2;18627;92,83
1991;27;2704302;MACEIÓ;60,65;22,17;609912;455,26
1991;27;2704401;MAJOR ISIDORO;55,93;60,82;17195;121,5
1991;27;2704500;MARAGOGI;59,68;54,87;16375;109,95
1991;27;2704609;MARAVILHA;58,28;59,76;11356;78,36
1991;27;2704708;MARECHAL DEODORO;62,2;49,54;24749;140,73
1991;27;2704807;MARIBONDO;59,47;52,93;14840;144,68
1991;27;2704906;MAR VERMELHO;60,05;53,56;3941;98,35
1991;27;2705002;MATA GRANDE;57,84;62,86;26352;85,42
1991;27;2705101;MATRIZ DE CAMARAGIBE;59,04;55,06;21065;102,61
1991;27;2705200;MESSIAS;55,93;50,62;10371;157,08
1991;27;2705309;MINADOR DO NEGRÃO;58,12;56,82;7413;105,59
1991;27;2705408;MONTEIRÓPOLIS;54,25;64,86;5653;79,12
1991;27;2705507;MURICI;56,74;57,56;28300;115,1
1991;27;2705606;NOVO LINO;53,76;63,8;14421;170,1
1991;27;2705705;OLHO D'ÁGUA DAS FLORES;55,52;46,72;15555;149,47
1991;27;2705804;OLHO D'ÁGUA DO CASADO;55,93;58,55;6247;140,74
1991;27;2705903;OLHO D'ÁGUA GRANDE;55,74;72,04;4413;73,67
1991;27;2706000;OLIVENÇA;53,04;58,17;10130;72,42
1991;27;2706109;OURO BRANCO;55,52;50,46;9274;80,04
1991;27;2706208;PALESTINA;54,25;53,37;3582;83,36
1991;27;2706307;PALMEIRA DOS ÍNDIOS;60,05;39,93;64879;182,95
1991;27;2706406;PÃO DE AÇÚCAR;58,28;51,06;21917;145,98
1991;27;2706422;PARICONHA;56,12;55,62;9108;72,56
1991;27;2706448;PARIPUEIRA;59,61;52,02;7053;90,29
1991;27;2706505;PASSO DE CAMARAGIBE;56,05;58,98;14986;100,7
1991;27;2706604;PAULO JACINTO;57,19;59,34;7728;77,56
1991;27;2706703;PENEDO;58,54;40,68;51829;198,63
1991;27;2706802;PIAÇABUÇU;58,54;52,78;16766;153,88
1991;27;2706901;PILAR;54,96;50,32;29219;153,23
1991;27;2707008;PINDOBA;55,34;56,44;3741;132,07
1991;27;2707107;PIRANHAS;57,19;42,57;14250;250,37
1991;27;2707206;POÇO DAS TRINCHEIRAS;52,37;59,26;11427;67,71
1991;27;2707305;PORTO CALVO;60,65;54,61;22462;150,9
1991;27;2707404;PORTO DE PEDRAS;55,52;64,6;9611;89,28
1991;27;2707503;PORTO REAL DO COLÉGIO;53,76;57,24;17496;98,2
1991;27;2707602;QUEBRANGULO;58,2;60,11;11855;116,1
1991;27;2707701;RIO LARGO;60,65;36,77;54047;175,33
1991;27;2707800;ROTEIRO;53,04;67,35;7379;110,91
1991;27;2707909;SANTA LUZIA DO NORTE;55,93;35,64;5723;161,37
1991;27;2708006;SANTANA DO IPANEMA;58,28;45,81;35806;125,53
1991;27;2708105;SANTANA DO MUNDAÚ;56,88;65,95;12328;107,16
1991;27;2708204;SÃO BRÁS;59,3;61,01;6296;86,85
1991;27;2708303;SÃO JOSÉ DA LAJE;56,64;56;22030;127,56
1991;27;2708402;SÃO JOSÉ DA TAPERA;50,97;69,57;26861;63,2
1991;27;2708501;SÃO LUÍS DO QUITUNDE;62,31;62,48;30819;122,22
1991;27;2708600;SÃO MIGUEL DOS CAMPOS;59,55;45,52;39580;181
1991;27;2708709;SÃO MIGUEL DOS MILAGRES;63,3;49,37;4880;103,23
1991;27;2708808;SÃO SEBASTIÃO;54,25;65,21;24575;96,55
1991;27;2708907;SATUBA;62,2;37,21;8687;196,95
1991;27;2708956;SENADOR RUI PALMEIRA;53,04;52,97;9408;71,45
1991;27;2709004;TANQUE D'ARCA;57,19;58,34;7706;94,61
1991;27;2709103;TAQUARANA;58,12;61,77;16778;99,05
1991;27;2709152;TEOTÔNIO VILELA;54,77;54,52;29564;126,33
1991;27;2709202;TRAIPU;55,52;66,4;21768;56,87
1991;27;2709301;UNIÃO DOS PALMARES;58,48;54,82;56235;142,26
1991;27;2709400;VIÇOSA;55,34;56,04;23436;133,49
1991;28;2800100;AMPARO DE SÃO FRANCISCO;55,26;46,97;1891;94,58
1991;28;2800209;AQUIDABÃ;57,65;48,37;15609;145,46
1991;28;2800308;ARACAJU;63,33;14,42;392428;513,29
1991;28;2800407;ARAUÁ;57,05;52,87;11059;145,72
1991;28;2800506;AREIA BRANCA;62,19;47,56;10773;140,25
1991;28;2800605;BARRA DOS COQUEIROS;58,03;28,94;12571;212,93
1991;28;2800670;BOQUIM;58,03;42,85;23232;213,63
1991;28;2800704;BREJO GRANDE;55,26;54,8;6676;105,92
1991;28;2801009;CAMPO DO BRITO;63,33;51,01;13391;163,73
1991;28;2801108;CANHOBA;58,51;54,67;3860;116,64
1991;28;2801207;CANINDÉ DE SÃO FRANCISCO;55,26;56,83;11440;126,17
1991;28;2801306;CAPELA;58,81;43,55;24989;147,16
1991;28;2801405;CARIRA;57,05;59,45;15341;158,74
1991;28;2801504;CARMÓPOLIS;60,55;33,51;7156;188,1
1991;28;2801603;CEDRO DE SÃO JOÃO;63,33;36,82;5588;173,63
1991;28;2801702;CRISTINÁPOLIS;58,69;61,41;10829;127,51
1991;28;2801900;CUMBE;61,18;52,16;3325;120,86
1991;28;2802007;DIVINA PASTORA;61,59;39,86;2630;122,19
1991;28;2802106;ESTÂNCIA;58,24;34,97;53551;189,45
1991;28;2802205;FEIRA NOVA;58,37;57,16;4417;111,41
1991;28;2802304;FREI PAULO;62,61;46,56;10241;176,6
1991;28;2802403;GARARU;56,18;55,15;10202;102,87
1991;28;2802502;GENERAL MAYNARD;62,61;34,39;2127;129,75
1991;28;2802601;GRACHO CARDOSO;55,26;51,66;5266;107,87
1991;28;2802700;ILHA DAS FLORES;55,26;46,58;7069;80,82
1991;28;2802809;INDIAROBA;56,82;60,09;11565;100,97
1991;28;2802908;ITABAIANA;64,27;41,07;64072;237,8
1991;28;2803005;ITABAIANINHA;57,2;54,37;30777;109,21
1991;28;2803104;ITABI;59,09;46,25;4722;146,55
1991;28;2803203;ITAPORANGA D'AJUDA;58,03;53,43;20239;97,47
1991;28;2803302;JAPARATUBA;57,69;37,91;12873;141,23
1991;28;2803401;JAPOATÃ;57,98;53,54;11852;104,64
1991;28;2803500;LAGARTO;57,99;45,25;71683;185,33
1991;28;2803609;LARANJEIRAS;56,59;37,01;18029;139,9
1991;28;2803708;MACAMBIRA;63,33;48,01;4928;121,05
1991;28;2803807;MALHADA DOS BOIS;58,82;48,55;3121;112,1
1991;28;2803906;MALHADOR;58,24;44,51;9972;152,18
1991;28;2804003;MARUIM;58,67;34,68;14644;139,5
1991;28;2804102;MOITA BONITA;62,76;42,64;9219;130,96
1991;28;2804201;MONTE ALEGRE DE SERGIPE;55,49;60,25;9575;101,65
1991;28;2804300;MURIBECA;55,63;47,61;6682;109,15
1991;28;2804409;NEÓPOLIS;56,36;39,38;15514;146,76
1991;28;2804458;NOSSA SENHORA APARECIDA;58,62;64,18;8582;113,43
1991;28;2804508;NOSSA SENHORA DA GLÓRIA;59,09;48,76;23331;142,06
1991;28;2804607;NOSSA SENHORA DAS DORES;61,01;48,7;19537;164,51
1991;28;2804706;NOSSA SENHORA DE LOURDES;55,26;50,09;4616;182,1
1991;28;2804805;NOSSA SENHORA DO SOCORRO;64,27;23,85;67504;163,37
1991;28;2804904;PACATUBA;57,98;54,88;10184;97,93
1991;28;2805000;PEDRA MOLE;55,49;45,56;2136;106,29
1991;28;2805109;PEDRINHAS;58,69;47,79;7175;151,54
1991;28;2805208;PINHÃO;58,62;53,36;4430;120,34
1991;28;2805307;PIRAMBU;60,07;43,03;4812;136,67
1991;28;2805406;POÇO REDONDO;55,26;68,38;20155;90,75
1991;28;2805505;POÇO VERDE;56,82;50,29;17579;108,55
1991;28;2805604;PORTO DA FOLHA;53,87;53,76;23472;98,45
1991;28;2805703;PROPRIÁ;58,24;32,62;24870;196,89
1991;28;2805802;RIACHÃO DO DANTAS;56,02;60,72;16982;116,94
1991;28;2805901;RIACHUELO;62,65;42,63;7395;145,7
